LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
251028H058,HCI,28-Oct-2025,CDELC,BK8074MQ,Pematangsiantar,Sumatera Utara,,,HUB,11,7.75,1,423000,634885.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,NON REGULAR,,
251028C140,HCI,28-Oct-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Customer,25,8.43,18,119000,692085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028D059,HCI,28-Oct-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,79,9.56,3,45000,221100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C153,HCI,28-Oct-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Customer,6,8.42,6,95000,531747.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028D049,AHI,28-Oct-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Store,10,8.54,1,20000,95547.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251028D105,HCI,28-Oct-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Store,3,9.34,2,35000,186497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251028D096,FBI,28-Oct-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Store,11,1.38,5,89500,177695.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251028C024,HCI,28-Oct-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Customer,16,7.8,15,70000,582294.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C142,HCI,28-Oct-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Customer,15,4.28,4,45000,196497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C145,HCI,28-Oct-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Customer,17,4.36,11,94500,607197.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C180,HCI,28-Oct-2025,CDELC,BK8191MQ,Medan,Sumatera Utara,,,Customer,4,4.4,5,97000,670085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028L024,AHI,28-Oct-2025,CDELC,BK8192MQ,Pematangsiantar,Sumatera Utara,,,Store,29,5.35,3,413000,624885.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,REGULAR,,
251028D050,HCI,28-Oct-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Store,64,8.76,3,40000,191497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C146,HCI,28-Oct-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,13,7.66,12,111000,757833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C155,HCI,28-Oct-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,5,3,5,94500,182061.3,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251028D070,HCI,28-Oct-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Store,64,9.33,3,59000,351366.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C151,HCI,28-Oct-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,15,7.56,15,65000,616788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C150,HCI,28-Oct-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,7,2.93,7,80500,632288.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028C141,HCI,28-Oct-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,14,10,11,90000,280588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251028D048,AHI,28-Oct-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Store,50,8.97,2,35000,225588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251028H059,HCI,28-Oct-2025,CDELC,BK8807MH,Pematangsiantar,Sumatera Utara,,,HUB,9,8.86,1,406000,596588.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,NON REGULAR,,
251028X221,HCI,28-Oct-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Other Delivery,,7.88,2,37000,110997.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251028D104,TGI,28-Oct-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,1,8.83,1,45000,118997.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029D091,FBI,29-Oct-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Store,4,1.66,4,52000,136166.67,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251029C116,HCI,29-Oct-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Customer,6,5.42,5,170000,682697.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C173,HCI,29-Oct-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,5,2.18,4,62000,453894.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029D005,AHI,29-Oct-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Store,37,8.8,2,31500,182594.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029C125,HCI,29-Oct-2025,CDELC,BK8047MQ,Deli Serdang,Sumatera Utara,,,Customer,7,5.89,6,238000,811085.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,10,REGULAR,,
251029C119,HCI,29-Oct-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,14,5.39,12,65000,638085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029D059,HCI,29-Oct-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,34,9.37,2,65000,276885.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029C126,HCI,29-Oct-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Customer,9,5.51,9,83000,656085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029D001,AHI,29-Oct-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,29,8.51,1,57000,233100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029C118,HCI,29-Oct-2025,CDELC,BK8112LM,Binjai,Sumatera Utara,,,Customer,15,7.91,10,134500,646794.0,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,10,REGULAR,,
251029D044,HCI,29-Oct-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Store,48,10,2,48000,199497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029X073,HCI,29-Oct-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Other Delivery,1,3,1,35000,79097.5,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251029D095,FBI,29-Oct-2025,PICKUP,BK8136LM,Binjai,Sumatera Utara,,,Store,3,2.66,3,155000,199097.5,,Binjai,MINI VAN BOX,Internal,Sumatera UtaraBinjaiMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251029D042,HCI,29-Oct-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Store,54,8.68,1,30000,181094.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029C111,HCI,29-Oct-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Customer,11,7.5,16,85000,597697.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C112,HCI,29-Oct-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Customer,12,2.99,8,45000,196497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C117,HCI,29-Oct-2025,CDELC,BK8191MQ,Medan,Sumatera Utara,,,Customer,9,4.28,9,70000,643085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029D047,HCI,29-Oct-2025,CDELC,BK8192MQ,Medan,Sumatera Utara,,,Store,35,8.99,1,30000,241885.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029C110,HCI,29-Oct-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Customer,15,5.99,8,96500,247997.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C122,HCI,29-Oct-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,10,5.88,10,50000,696833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C127,HCI,29-Oct-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,6,3,6,116000,400580.65,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251029D003,AHI,29-Oct-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,19,1.21,1,38000,81780.65,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251028L025,AHI,29-Oct-2025,CDELC,BK8646MS,RANTAU PARAPAT,Sumatera Utara,,,Store,38,4.63,2,761000,1053366.67,,RANTAU PARAPAT,CDE LONG CHASSIS,Internal,Sumatera UtaraRANTAU PARAPATCDE LONG CHASSIS,LUAR KOTA,,10,NON REGULAR,,
251029H035,HCI,29-Oct-2025,CDELC,BK8803MH,Pematangsiantar,Sumatera Utara,,,HUB,35,10,2,454000,644588.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,NON REGULAR,,
251029C114,HCI,29-Oct-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,15,7.26,14,109500,661288.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C123,HCI,29-Oct-2025,CDELC,BK8805MH,Medan,Sumatera Utara,,,Customer,12,8.8,12,65000,616788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C124,HCI,29-Oct-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Customer,15,8.81,11,85000,636788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251029C128,HCI,29-Oct-2025,CDELC,BK8807MH,Deli Serdang,Sumatera Utara,,,Customer,2,7.1,2,40000,471388.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,10,NON REGULAR,,
251029D041,HCI,29-Oct-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,44,9.01,1,42000,189994.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251029L004,HCI,29-Oct-2025,FUSO,BK8815MG,Banda Aceh,NAD,,,Store,38,29.37,1,2073000,2426958.0,,Banda Aceh,FUSO,Internal,NADBanda AcehFUSO,LUAR KOTA,,10,NON REGULAR,,
251030C209,HCI,30-Oct-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Customer,1,3,1,53000,95083.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251030D089,FBI,30-Oct-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Store,7,1.84,3,60000,102083.33,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251030C129,HCI,30-Oct-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Customer,31,7.96,12,90000,602697.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C137,HCI,30-Oct-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,8,7.17,7,90500,346647.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C151,HCI,30-Oct-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,2,4.47,2,30000,286147.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251030C136,HCI,30-Oct-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Customer,16,5.4,13,90000,602294.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C141,HCI,30-Oct-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Customer,16,4.33,13,106500,679585.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C127,HCI,30-Oct-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,15,4.7,5,30000,497142.5,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C145,HCI,30-Oct-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,6,7.56,5,46000,392742.5,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030H049,HCI,30-Oct-2025,CDELC,BK8074MQ,Pematangsiantar,Sumatera Utara,,,HUB,32,10,1,465000,676885.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,NON REGULAR,,
251030C144,HCI,30-Oct-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Customer,7,3.86,7,65000,638085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030D056,HCI,30-Oct-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Store,42,9.2,4,83000,259100.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C138,HCI,30-Oct-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Customer,6,8.31,4,111500,623794.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C125,HCI,30-Oct-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,17,5.35,12,90000,602697.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030D090,FBI,30-Oct-2025,PICKUP,BK8136LM,Medan,Sumatera Utara,,,Store,7,1.98,4,90500,178695.0,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251030C123,HCI,30-Oct-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Customer,18,7.25,10,78000,590294.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C139,HCI,30-Oct-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Customer,8,7.13,8,112500,625197.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C134,HCI,30-Oct-2025,CDELC,BK8172LM,Binjai,Sumatera Utara,,,Customer,10,6.84,8,135000,647697.0,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,10,REGULAR,,
251030C143,HCI,30-Oct-2025,CDELC,BK8191MQ,Deli Serdang,Sumatera Utara,,,Customer,7,5.05,5,307500,774642.5,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,10,REGULAR,,
251030D052,HCI,30-Oct-2025,CDELC,BK8191MQ,Medan,Sumatera Utara,,,Store,51,8.64,4,50000,155942.5,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030L006,AHI,30-Oct-2025,CDELC,BK8192MQ,Pematangsiantar,Sumatera Utara,,,Store,52,6,1,451000,662885.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,NON REGULAR,,
251030C132,HCI,30-Oct-2025,CDELC,BK8299MH,Medan,Sumatera Utara,,,Customer,6,6.3,4,85000,477297.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C140,HCI,30-Oct-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,12,8.51,12,60000,706833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C147,HCI,30-Oct-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,7,3,6,78500,363080.65,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251030D094,HCI,30-Oct-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Store,1,2.2,2,30000,73780.65,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251030C130,HCI,30-Oct-2025,CDELC,BK8646MS,Medan,Sumatera Utara,,,Customer,6,6.48,4,45000,698566.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030C154,HCI,30-Oct-2025,PICKUP,BK8696MS,Langkat,Sumatera Utara,,,Customer,4,3,2,263500,674966.67,,Langkat,PICKUP,Internal,Sumatera UtaraLangkatPICKUP,DALAM KOTA,,10,NON REGULAR,,
251030X013,HCI,30-Oct-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Other Delivery,1,3,1,36000,86266.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251030D001,HCI,30-Oct-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Store,68,8.71,3,35000,225588.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251030D054,HCI,30-Oct-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Store,15,8.87,2,46500,237088.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251030C164,HCI,30-Oct-2025,CDELC,BK8805MH,Karo,Sumatera Utara,,,Customer,1,10,1,155000,706788.0,,Karo,CDE,Internal,Sumatera UtaraKaroCDE,DALAM KOTA,,10,NON REGULAR,,
251030C146,HCI,30-Oct-2025,CDELC,BK8806MH,Asahan,Sumatera Utara,,,Customer,7,3.25,1,513500,1065288.0,,Asahan,CDE,Internal,Sumatera UtaraAsahanCDE,LUAR KOTA,,10,REGULAR,,
251030C150,HCI,30-Oct-2025,CDELC,BK8807MH,Karo,Sumatera Utara,,,Customer,2,2.62,1,160000,711788.0,,Karo,CDE,Internal,Sumatera UtaraKaroCDE,DALAM KOTA,,10,REGULAR,,
251030D002,AHI,30-Oct-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,67,8.96,2,48000,195994.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251031D110,FBI,31-Oct-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Store,14,2.12,5,84500,168666.67,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251031D116,TGI,31-Oct-2025,CDELC,A8471ZX,Medan,Sumatera Utara,,,Store,3,9.02,1,58500,210966.67,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251031D051,HCI,31-Oct-2025,CDELC,BK8009MI,Medan,Sumatera Utara,,,Store,35,8.73,1,59000,210497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251031C136,HCI,31-Oct-2025,CDELC,BK8022LM,Medan,Sumatera Utara,,,Customer,10,5.95,8,70000,582294.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031D045,HCI,31-Oct-2025,CDELC,BK8023LM,Medan,Sumatera Utara,,,Store,52,9.15,4,67000,216172.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C137,HCI,31-Oct-2025,CDELC,BK8031LM,Medan,Sumatera Utara,,,Customer,4,7.73,4,65000,577294.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C145,HCI,31-Oct-2025,CDELC,BK8047MQ,Medan,Sumatera Utara,,,Customer,10,10,8,50000,623085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C146,HCI,31-Oct-2025,CDELC,BK8073MQ,Medan,Sumatera Utara,,,Customer,4,2.07,3,44000,617085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031D048,HCI,31-Oct-2025,CDELC,BK8074MQ,Medan,Sumatera Utara,,,Store,41,8.78,2,37000,248885.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251031C147,HCI,31-Oct-2025,CDELC,BK8075MQ,Medan,Sumatera Utara,,,Customer,9,8.89,7,78000,651085.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C159,HCI,31-Oct-2025,CDELC,BK8099LM,Medan,Sumatera Utara,,,Customer,7,9.35,5,37500,574800.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C139,HCI,31-Oct-2025,CDELC,BK8112LM,Medan,Sumatera Utara,,,Customer,12,4.28,5,50000,201094.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C132,HCI,31-Oct-2025,CDELC,BK8135LM,Medan,Sumatera Utara,,,Customer,10,2.6,6,30000,181497.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031D111,FBI,31-Oct-2025,PICKUP,BK8136LM,Binjai,Sumatera Utara,,,Store,7,2.05,4,128000,216195.0,,Binjai,MINI VAN BOX,Internal,Sumatera UtaraBinjaiMINI VAN BOX,DALAM KOTA,,10,REGULAR,,
251031C135,HCI,31-Oct-2025,CDELC,BK8141LM,Medan,Sumatera Utara,,,Customer,9,3.57,8,79500,591794.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C130,HCI,31-Oct-2025,CDELC,BK8146LM,Medan,Sumatera Utara,,,Customer,11,2.86,6,49500,200997.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C134,HCI,31-Oct-2025,CDELC,BK8172LM,Medan,Sumatera Utara,,,Customer,8,2.07,7,40000,552697.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C150,HCI,31-Oct-2025,CDELC,BK8191MQ,Deli Serdang,Sumatera Utara,,,Customer,2,2.53,2,42000,494685.0,,Deli Serdang,CDE,Internal,Sumatera UtaraDeli SerdangCDE,DALAM KOTA,,10,REGULAR,,
251031H041,HCI,31-Oct-2025,CDELC,BK8192MQ,Pematangsiantar,Sumatera Utara,,,HUB,11,9.76,1,386000,597885.0,,Pematangsiantar,CDE,Internal,Sumatera UtaraPematangsiantarCDE,LUAR KOTA,,10,NON REGULAR,,
251031C140,HCI,31-Oct-2025,CDELC,BK8299MH,Binjai,Sumatera Utara,,,Customer,10,5.77,10,135000,647697.0,,Binjai,CDE,Internal,Sumatera UtaraBinjaiCDE,DALAM KOTA,,10,REGULAR,,
251031C141,HCI,31-Oct-2025,CDELC,BK8309MS,Medan,Sumatera Utara,,,Customer,11,5.66,9,105000,751833.33,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C152,HCI,31-Oct-2025,PICKUP,BK8633MS,Medan,Sumatera Utara,,,Customer,5,3,5,88000,536761.3,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251031H045,HCI,31-Oct-2025,CDELC,BK8646MS,Pematangsiantar,Sumatera Utara,,,HUB,2,8.34,2,404000,696366.67,,Pematangsiantar,CDE LONG CHASSIS,Internal,Sumatera UtaraPematangsiantarCDE LONG CHASSIS,LUAR KOTA,,10,NON REGULAR,,
251031C230,HCI,31-Oct-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Customer,2,2.15,1,35000,446466.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251031D047,AHI,31-Oct-2025,PICKUP,BK8696MS,Medan,Sumatera Utara,,,Store,19,2.98,1,38000,88266.67,,Medan,PICKUP,Internal,Sumatera UtaraMedanPICKUP,DALAM KOTA,,10,REGULAR,,
251031C142,HCI,31-Oct-2025,CDELC,BK8803MH,Medan,Sumatera Utara,,,Customer,10,3.84,10,135500,687288.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C144,HCI,31-Oct-2025,CDELC,BK8804MH,Medan,Sumatera Utara,,,Customer,9,7.77,9,65000,616788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031C131,HCI,31-Oct-2025,CDELC,BK8806MH,Medan,Sumatera Utara,,,Customer,20,7.87,11,80000,631788.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,REGULAR,,
251031D044,AHI,31-Oct-2025,CDELC,BK8813MG,Medan,Sumatera Utara,,,Store,32,9.55,2,30000,177994.0,,Medan,CDE,Internal,Sumatera UtaraMedanCDE,DALAM KOTA,,10,NON REGULAR,,
251101D067,FBI,1-Nov-2025,PICKUP,A8330VX,Medan,Sumatera Utara,,,Store,4,2.97,3,67000,109083.34,,Medan,MINI VAN BOX,Internal,Sumatera UtaraMedanMINI VAN BOX,DALAM KOTA,,11,REGULAR,,
