LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,Capacity Armada,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250102C041,HCI,1/2/2025,CDELC,A8712XA,Jakarta Selatan,Jabodetabek,,,Customer,22,4.13,,14,195412,786309,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C040,HCI,1/2/2025,CDELC,A8874VA,Jakarta Selatan,Jabodetabek,,,Customer,19,11.0,,13,195372,786269,,Jakarta Selatan,CDELC,Internal,JabodetabekJakarta SelatanCDELC,DALAM KOTA,,1,REGULAR,,
250102C306,HCI,1/2/2025,CDELC,A8767ZA,Tangerang,Jabodetabek,,,Customer,9,3.39,,7,193668,718055,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102D070,HCI,1/2/2025,CONT-40,B9020BEA,Serang,Banten,,,Store,1,50.0,,1,189672,679089,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,1,REGULAR,,
250102C343,HCI,1/2/2025,CDELC,A8522XZ,Tangerang,Jabodetabek,,,Customer,1,1.55,,2,187752,703800,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C053,HCI,1/2/2025,CDELC,A8604VX,Tangerang,Jabodetabek,,,Customer,18,6.36,,11,187392,764866,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,1,REGULAR,,
250102C047,HCI,1/2/2025,CDELC,A8075YX,Jakarta Barat,Jabodetabek,,,Customer,23,8.48,,16,185276,773848,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C043,HCI,1/2/2025,CDELC,A8496ZH,Jakarta Pusat,Jabodetabek,,,Customer,18,9.49,,15,182496,833781,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C309,HCI,1/2/2025,CDELC,A8544ZH,Cilegon,Banten,,,Customer,4,5.62,,4,182128,730571,,Cilegon,CDE,Internal,BantenCilegonCDE,DALAM KOTA,,1,REGULAR,,
250102C029,HCI,1/2/2025,CDELC,B9941SCF,Jakarta Timur,Jabodetabek,,,Customer,14,3.31,,10,179676,809664,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C051,HCI,1/2/2025,CDELC,A8703ZE,Tangerang,Jabodetabek,,,Customer,18,7.69,,14,175944,805932,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C052,HCI,1/2/2025,CDELC,A8907YX,Tangerang,Jabodetabek,,,Customer,25,5.41,,16,175716,739953,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,1,REGULAR,,
250102C044,HCI,1/2/2025,CDELC,A8616XY,Jakarta Pusat,Jabodetabek,,,Customer,10,9.13,,9,175092,762486,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C048,HCI,1/2/2025,CDELC,A8471YX,Jakarta Barat,Jabodetabek,,,Customer,27,8.19,,14,170468,759040,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C252,HCI,1/2/2025,CDELC,A8760VB,Tangerang,Jabodetabek,,,Customer,8,7.41,,4,163484,751934,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C049,HCI,1/2/2025,CDELC,A8849ZA,Jakarta Barat,Jabodetabek,,,Customer,18,5.87,,17,161484,764657,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X016,HCI,1/2/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,5,1.38,,5,160300,444945,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,1,REGULAR,,
250102H014,HCI,1/2/2025,CONT-40,A8064VB,Tangerang,Jabodetabek,,,HUB,131,47.36,,8,156816,912849,,Tangerang,CONT-40,Internal,JabodetabekTangerangCONT-40,DALAM KOTA,,1,REGULAR,,
250102C299,HCI,1/2/2025,CDELC,A8554XZ,Tangerang,Jabodetabek,,,Customer,4,1.12,,5,144840,660888,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C276,HCI,1/2/2025,PICKUP,A8852VX,Jakarta Pusat,Jabodetabek,,,Customer,5,2.6,,5,144100,655389,,Jakarta Pusat,PICKUP,Internal,JabodetabekJakarta PusatPICKUP,DALAM KOTA,,1,REGULAR,,
250102C257,HCI,1/2/2025,CDELC,A8093VX,Jakarta Barat,Jabodetabek,,,Customer,5,2.34,,4,143608,655145,,Jakarta Barat,CDE,Internal,JabodetabekJakarta BaratCDE,DALAM KOTA,,1,REGULAR,,
250102C046,HCI,1/2/2025,CDELC,A8522XZ,Jakarta Pusat,Jabodetabek,,,Customer,4,8.77,,4,140756,656804,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C244,HCI,1/2/2025,CDDLC,B9939SCF,Jakarta Selatan,Jabodetabek,,,Customer,2,14.91,,2,136076,673870,,Jakarta Selatan,CDD LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDD LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250102C042,HCI,1/2/2025,CDELC,A8076YX,Jakarta Selatan,Jabodetabek,,,Customer,28,8.97,,16,127500,716072,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C054,HCI,1/2/2025,CDELC,A8045ZX,Tangerang,Jabodetabek,,,Customer,23,7.53,,14,123448,710842,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C056,HCI,1/2/2025,PICKUP,A8543ZH,Bogor,Jabodetabek,,,Customer,7,1.58,,5,123224,661437,,Bogor,CDE PICKUP,Internal,JabodetabekBogorCDE PICKUP,DALAM KOTA,,1,REGULAR,,
250102C055,HCI,1/2/2025,CDELC,A8874ZF,Tangerang,Jabodetabek,,,Customer,14,7.02,,12,123028,774313,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C285,HCI,1/2/2025,PICKUP,A8542ZH,Jakarta Pusat,Jabodetabek,,,Customer,10,3.62,,10,119336,750161,,Jakarta Pusat,CDE PICKUP,Internal,JabodetabekJakarta PusatCDE PICKUP,DALAM KOTA,,1,REGULAR,,
250102D080,HCI,1/2/2025,WINGBOX,A8121VB,Jakarta Utara,Jabodetabek,,,Store,1,42.0,,1,117100,640683,,Jakarta Utara,WINGBOX,Internal,JabodetabekJakarta UtaraWINGBOX,DALAM KOTA,,1,REGULAR,,
250102C061,HCI,1/2/2025,PICKUP,A8543ZH,Bekasi,Jabodetabek,,,Customer,2,1.06,,2,114308,652521,,Bekasi,CDE PICKUP,Internal,JabodetabekBekasiCDE PICKUP,DALAM KOTA,,1,REGULAR,,
250102C342,HCI,1/2/2025,CDELC,A8074YX,Jakarta Pusat,Jabodetabek,,,Customer,2,4.4,,2,113732,630818,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C200,HCI,1/2/2025,CDDLC,A8456ZY,Tangerang,Jabodetabek,,,Customer,15,7.36,,13,112772,737614,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C062,HCI,1/2/2025,CDELC,A8554XZ,Jakarta Pusat,Jabodetabek,,,Customer,1,11.0,,1,108632,624680,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250102C302,HCI,1/2/2025,CDELC,A8074YX,Tangerang,Jabodetabek,,,Customer,3,0.72,,4,106624,623710,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X025,HCI,1/2/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,2,0.55,,2,98600,383245,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,1,REGULAR,,
250102C254,HCI,1/2/2025,CDELC,A8632WX,Jakarta Pusat,Jabodetabek,,,Customer,1,5.93,,1,96560,687054,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C288,HCI,1/2/2025,PICKUP,A8647VB,Tangerang,Jabodetabek,,,Customer,1,0.28,,1,96000,419333,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,1,NON REGULAR,,
250102C063,HCI,1/2/2025,CDELC,A8144ZH,Jakarta Pusat,Jabodetabek,,,Customer,1,11.0,,1,94928,746213,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C294,HCI,1/2/2025,CDDLC,A8128ZH,Tangerang,Jabodetabek,,,Customer,2,16.0,,2,76520,423010,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102D079,HCI,1/2/2025,CDDLC,A8128ZH,Tangerang,Jabodetabek,,,Store,2,0.55,,2,75472,421962,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C293,HCI,1/2/2025,CDDLC,A8529XA,Tangerang,Jabodetabek,,,Customer,2,16.0,,2,70696,475993,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102C202,HCI,1/2/2025,CDDLC,B9939SCF,Tangerang,Jabodetabek,,,Customer,8,5.31,,7,68840,606634,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250102X013,HCI,1/2/2025,CDELC,A8767ZA,Tangerang,Jabodetabek,,,Other Delivery,1,0.28,,1,35564,337151,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C241,HCI,1/3/2025,CDELC,A8502ZH,Bekasi,Jabodetabek,,,Customer,7,4.52,,7,586528,1237813,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C019,HCI,1/3/2025,FUSO,A8495YX,Bekasi,Jabodetabek,,,HUB,67,27.0,,1,502076,1072634,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,1,REGULAR,,
250103H016,HCI,1/3/2025,WINGBOX,B9067BEN,Bogor,Jabodetabek,,,HUB,144,42.0,,7,436456,960039,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,1,REGULAR,,
250103D034,HCI,1/3/2025,CDDLC,A8530XA,Bekasi,Jabodetabek,,,Store,23,10.6,,2,434216,839513,,Bekasi,CDD LONG CHASSIS,Internal,JabodetabekBekasiCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103H059,HCI,1/3/2025,WINGBOX,A8120VB,Bogor,Jabodetabek,,,HUB,16,3.24,,2,385416,908999,,Bogor,WINGBOX,Internal,JabodetabekBogorWINGBOX,DALAM KOTA,,1,REGULAR,,
250103C034,HCI,1/3/2025,CDELC,A8874VA,Bekasi,Jabodetabek,,,Customer,27,8.47,,19,384468,975365,,Bekasi,CDELC,Internal,JabodetabekBekasiCDELC,DALAM KOTA,,1,REGULAR,,
250103C042,HCI,1/3/2025,CDELC,A8632WX,Bogor,Jabodetabek,,,Customer,20,6.91,,18,355828,946322,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C246,HCI,1/3/2025,CDELC,A8767ZA,Depok,Jabodetabek,,,Customer,3,1.99,,4,355248,879635,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D093,HCI,1/3/2025,CONT-40,B9020BEA,Bekasi,Jabodetabek,,,Store,1,50.0,,1,347468,836885,,Bekasi,CONT-40,Internal,JabodetabekBekasiCONT-40,DALAM KOTA,,1,REGULAR,,
250103H018,HCI,1/3/2025,FUSO,A8625YX,Jakarta Utara,Jabodetabek,,,HUB,60,17.2,,6,342444,913002,,Jakarta Utara,FUSO,Internal,JabodetabekJakarta UtaraFUSO,DALAM KOTA,,1,REGULAR,,
250103C035,HCI,1/3/2025,CDELC,A8865ZW,Bekasi,Jabodetabek,,,Customer,21,7.03,,18,339484,955948,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D027,HCI,1/3/2025,FUSO,A8494YX,Bekasi,Jabodetabek,,,Store,16,25.72,,2,335016,905574,,Bekasi,FUSO,Internal,JabodetabekBekasiFUSO,DALAM KOTA,,1,REGULAR,,
250103C168,HCI,1/3/2025,CDDLC,B9939SCF,Cilegon,Banten,,,Customer,18,14.02,,16,332808,962796,,Cilegon,CDD LONG CHASSIS,Internal,BantenCilegonCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D035,HCI,1/3/2025,CDELC,A8144ZH,Bekasi,Jabodetabek,,,Store,25,8.71,,3,330656,759141,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D079,HCI,1/3/2025,WINGBOX,B9056BEN,Serang,Banten,,,Store,2,42.0,,2,323096,1147463,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,1,REGULAR,,
250103C041,HCI,1/3/2025,CDELC,A8471YX,Bogor,Jabodetabek,,,Customer,17,5.38,,15,321856,910428,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C038,HCI,1/3/2025,CDELC,A8616XY,Jakarta Timur,Jabodetabek,,,Customer,24,8.06,,18,309344,896738,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C225,HCI,1/3/2025,CDELC,A8703ZE,Jakarta Utara,Jabodetabek,,,Customer,4,10.76,,4,299660,929648,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D037,HCI,1/3/2025,CDELC,A8522XZ,Bogor,Jabodetabek,,,Store,47,5.34,,4,294520,658215,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C043,HCI,1/3/2025,CDELC,A8494ZY,Depok,Jabodetabek,,,Customer,24,6.97,,19,292996,881568,,Depok,CDE LONG CHASSIS,Internal,JabodetabekDepokCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D080,HCI,1/3/2025,WINGBOX,B9069BEN,Serang,Banten,,,Store,2,42.0,,2,292632,1116999,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,1,REGULAR,,
250103C061,HCI,1/3/2025,CDELC,A8496ZH,Serang,Banten,,,Customer,18,8.91,,15,286260,937545,,Serang,CDE LONG CHASSIS,Internal,BantenSerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C067,HCI,1/3/2025,CDELC,A8544ZH,Jakarta Timur,Jabodetabek,,,Customer,4,1.01,,4,281968,933253,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,1,REGULAR,,
250103C062,HCI,1/3/2025,CDELC,A8747XA,Cilegon,Banten,,,Customer,25,5.45,,14,281956,800205,,Cilegon,CDE LONG CHASSIS,Internal,BantenCilegonCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C036,HCI,1/3/2025,CDELC,A8619WX,Bekasi,Jabodetabek,,,Customer,14,4.01,,15,281348,871842,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C247,HCI,1/3/2025,CDELC,A8093VX,Jakarta Timur,Jabodetabek,,,Customer,3,0.71,,3,278608,790145,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,1,REGULAR,,
250103C252,HCI,1/3/2025,PICKUP,A8140ZV,Bogor,Jabodetabek,,,Customer,3,1.23,,3,278100,822125,,Bogor,PICKUP,Internal,JabodetabekBogorPICKUP,DALAM KOTA,,1,REGULAR,,
250103C055,HCI,1/3/2025,CDELC,A8635XZ,Jakarta Utara,Jabodetabek,,,Customer,25,3.99,,14,271924,858419,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C057,HCI,1/3/2025,CDELC,A8494ZH,Jakarta Utara,Jabodetabek,,,Customer,12,6.61,,10,265124,916409,,Jakarta Utara,CDE LONG CHASSIS,Internal,JabodetabekJakarta UtaraCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C044,HCI,1/3/2025,CDELC,A8651XY,Bogor,Jabodetabek,,,Customer,24,5.92,,22,249884,837278,,Bogor,CDE LONG CHASSIS,Internal,JabodetabekBogorCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C049,HCI,1/3/2025,CDELC,A8607ZF,Jakarta Pusat,Jabodetabek,,,Customer,16,11.0,,16,249564,900849,,Jakarta Pusat,CDE LONG CHASSIS,Internal,JabodetabekJakarta PusatCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C046,HCI,1/3/2025,CDELC,A8901ZW,Jakarta Selatan,Jabodetabek,,,Customer,32,10.16,,22,245760,832255,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C218,HCI,1/3/2025,CDELC,A8907YX,Tangerang,Jabodetabek,,,Customer,13,5.14,,14,245724,809961,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,1,REGULAR,,
250103C047,HCI,1/3/2025,CDELC,A8121XW,Jakarta Selatan,Jabodetabek,,,Customer,32,10.8,,16,244888,832282,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C039,HCI,1/3/2025,CDELC,A8074YX,Jakarta Timur,Jabodetabek,,,Customer,18,5.34,,14,243424,831996,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C064,HCI,1/3/2025,CDELC,A8541ZH,Jakarta Timur,Jabodetabek,,,Customer,3,3.51,,3,234368,782811,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,1,REGULAR,,
250103C251,HCI,1/3/2025,PICKUP,A8647VB,Bekasi,Jabodetabek,,,Customer,4,1.34,,4,231700,777833,,Bekasi,PICKUP,Internal,JabodetabekBekasiPICKUP,DALAM KOTA,,1,REGULAR,,
250103D033,HCI,1/3/2025,CDELC,A8249YX,Tangerang,Jabodetabek,,,Store,27,6.93,,16,230780,795017,,Tangerang,CDE,Internal,JabodetabekTangerangCDE,DALAM KOTA,,1,REGULAR,,
250103C045,HCI,1/3/2025,CDELC,A8187YX,Jakarta Selatan,Jabodetabek,,,Customer,16,4.41,,16,224692,813264,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C296,HCI,1/3/2025,CDDLC,A8504YX,Tangerang,Jabodetabek,,,Customer,4,10.55,,4,223724,616063,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C040,HCI,1/3/2025,CDELC,B9017SCF,Jakarta Timur,Jabodetabek,,,Customer,16,4.49,,12,212708,828374,,Jakarta Timur,CDE LONG CHASSIS,Internal,JabodetabekJakarta TimurCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C048,HCI,1/3/2025,CDELC,A8913WX,Jakarta Selatan,Jabodetabek,,,Customer,29,11.0,,13,202740,793234,,Jakarta Selatan,CDE LONG CHASSIS,Internal,JabodetabekJakarta SelatanCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D090,HCI,1/3/2025,CONT-40,B9020BEA,Serang,Banten,,,Store,1,50.0,,1,186680,676097,,Serang,CONT-40,Internal,BantenSerangCONT-40,DALAM KOTA,,1,REGULAR,,
250103C037,HCI,1/3/2025,CDELC,A8075YX,Bekasi,Jabodetabek,,,Customer,10,3.22,,10,185684,774256,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103X009,HCI,1/3/2025,PICKUP,B1578HFA,Serang,Banten,,,Other Delivery,3,0.83,,3,179800,526290,,Serang,MIN VAN OPS,Internal,BantenSerangMIN VAN OPS,DALAM KOTA,,1,REGULAR,,
250103C033,HCI,1/3/2025,CDELC,A8326VX,Bekasi,Jabodetabek,,,Customer,11,4.79,,10,175812,766306,,Bekasi,CDE LONG CHASSIS,Internal,JabodetabekBekasiCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C065,HCI,1/3/2025,PICKUP,A8852VX,Tangerang,Jabodetabek,,,Customer,2,2.86,,2,172700,683989,,Tangerang,PICKUP,Internal,JabodetabekTangerangPICKUP,DALAM KOTA,,1,REGULAR,,
250103C058,HCI,1/3/2025,CDELC,A8712XA,Tangerang,Jabodetabek,,,Customer,22,11.0,,13,170532,761429,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103H017,HCI,1/3/2025,CONT-40,A8064VB,Tangerang,Jabodetabek,,,HUB,153,50.0,,6,170416,926449,,Tangerang,CONT-40,Internal,JabodetabekTangerangCONT-40,DALAM KOTA,,1,REGULAR,,
250103D084,HCI,1/3/2025,CDDLC,A8128ZH,Tangerang,Jabodetabek,,,Store,2,16.0,,2,167576,637756,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D038,HCI,1/3/2025,CDELC,A8554XZ,Tangerang,Jabodetabek,,,Store,35,5.22,,4,159960,523655,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C054,HCI,1/3/2025,CDELC,A8767ZA,Jakarta Barat,Jabodetabek,,,Customer,12,3.58,,11,158520,682907,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C170,HCI,1/3/2025,CDDLC,A8246YX,Tangerang,Jabodetabek,,,Customer,10,7.91,,10,156744,771883,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D089,HCI,1/3/2025,WINGBOX,B9067BEN,Serang,Banten,,,Store,1,42.0,,1,147676,671259,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,1,REGULAR,,
250103C250,HCI,1/3/2025,CDELC,A8626YX,Jakarta Timur,Jabodetabek,,,Customer,2,0.49,,2,144212,708449,,Jakarta Timur,CDE,Internal,JabodetabekJakarta TimurCDE,DALAM KOTA,,1,REGULAR,,
250103D088,HCI,1/3/2025,WINGBOX,A8120VB,Serang,Banten,,,Store,1,42.0,,1,144072,667655,,Serang,WINGBOX,Internal,BantenSerangWINGBOX,DALAM KOTA,,1,REGULAR,,
250103X007,HCI,1/3/2025,PICKUP,B1045HFA,Jakarta Barat,Jabodetabek,,,Other Delivery,3,0.83,,5,137000,483490,,Jakarta Barat,MIN VAN OPS,Internal,JabodetabekJakarta BaratMIN VAN OPS,DALAM KOTA,,1,REGULAR,,
250103C060,HCI,1/3/2025,CDELC,A8076YX,Tangerang,Jabodetabek,,,Customer,25,7.08,,19,135400,723972,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C052,HCI,1/3/2025,CDELC,A8849ZA,Jakarta Barat,Jabodetabek,,,Customer,18,11.0,,16,134436,737609,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C053,HCI,1/3/2025,CDELC,A8604VX,Jakarta Barat,Jabodetabek,,,Customer,15,5.47,,12,130152,707626,,Jakarta Barat,CDE,Internal,JabodetabekJakarta BaratCDE,DALAM KOTA,,1,REGULAR,,
250103C059,HCI,1/3/2025,CDELC,B9941SCF,Tangerang,Jabodetabek,,,Customer,19,8.88,,14,129676,759664,,Tangerang,CDE LONG CHASSIS,Internal,JabodetabekTangerangCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C050,HCI,1/3/2025,CDELC,A8713XA,Jakarta Barat,Jabodetabek,,,Customer,13,7.89,,12,129520,720417,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103D036,HCI,1/3/2025,CDELC,A8495ZH,Jakarta Barat,Jabodetabek,,,Store,25,8.12,,3,129244,557729,,Jakarta Barat,CDE LONG CHASSIS,Internal,JabodetabekJakarta BaratCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250103C254,HCI,1/3/2025,CDELC,A8093VX,Jakarta Barat,Jabodetabek,,,Customer,5,2.89,,4,125672,637209,,Jakarta Barat,CDE,Internal,JabodetabekJakarta BaratCDE,DALAM KOTA,,1,REGULAR,,
250103C212,HCI,1/3/2025,CDDLC,A8456ZY,Tangerang,Jabodetabek,,,Customer,1,5.46,,1,117388,519430,,Tangerang,CDD LONG CHASSIS,Internal,JabodetabekTangerangCDD LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
