LC,OWNER,Delivery Date,Type Armada,Nopol,Jalur,Area,Fuel's Type,Qty Fuel,Type Delivery,DO,CBM,DP,UJP,Total Cost,Pulau,Destination,Jenis Armada,Type,Key,Shipment Area,Cost Ext,Month,Kategori,Gap Cost Int - Ext,% Saving
250115D101,TGI,1/15/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Store,3,8.0,3,20000,276439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250115T036,AHI,1/15/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Store,20,5.34,1,12000,268439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250115T042,AHI,1/15/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Store,2,10.0,2,,403039,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250115C025,HCI,1/15/2025,CDELC,A8550VX,Gowa,Sulawesi Selatan,,,Customer,31,8.0,2,,227139,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250115C027,HCI,1/15/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,7,3.0,3,,233839,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,NON REGULAR,,
250115C213,HCI,1/15/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,1,0.9,1,,233839,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250115C216,HCI,1/15/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,28,5.03,1,,256439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250115D003,HCI,1/15/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,64,13.0,2,,403572,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250115C029,HCI,1/15/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,6,8.0,4,32000,434344,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250115C034,HCI,1/15/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,4,8.0,3,,430611,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250115C033,HCI,1/15/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,5,8.0,3,15000,443528,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250115C016,HCI,1/15/2025,CDELC,DD8986RG,Gowa,Sulawesi Selatan,,,Customer,22,9.63,18,5000,560344,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250115C020,AHI,1/15/2025,CDELC,DD8337RV,Maros,Sulawesi Selatan,,,Customer,24,8.0,20,4500,436144,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,1,REGULAR,,
250115C021,AHI,1/15/2025,CDELC,DD8165UE,Gowa,Sulawesi Selatan,,,Customer,20,5.44,18,,629378,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250115C023,HCI,1/15/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,10,8.0,4,0,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250115C028,HCI,1/15/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,7,7.52,5,,460994,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250115C031,HCI,1/15/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,4,10.0,4,0,460994,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250115C014,HCI,1/15/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,17,7.83,16,12000,443644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250115C032,HCI,1/15/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,3,8.0,2,,430611,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250116C004,HCI,1/16/2025,CDELC,DD8337RV,Maros,Sulawesi Selatan,,,Customer,29,7.74,19,275000,787878,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,1,REGULAR,,
250116T040,AHI,1/16/2025,CDELC,DD8705RM,Maros,Sulawesi Selatan,,,Store,1,10.0,1,6000,295122,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116T041,AHI,1/16/2025,CDELC,DD8212RV,Maros,Sulawesi Selatan,,,Store,2,8.0,2,,256439,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,1,REGULAR,,
250116D098,AHI,1/16/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,33,3.0,2,,233839,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250116D012,AHI,1/16/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Store,25,8.0,2,6000,262439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250116D013,HCI,1/16/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,44,13.0,3,9000,412572,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,Dalam Kota,,1,REGULAR,,
250116D067,FBI,1/16/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Store,5,2.5,4,20000,333272,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250115D002,AHI,1/16/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Store,24,5.04,3,127980,381302,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250116C002,HCI,1/16/2025,CDELC,DD8634RG,Maros,Sulawesi Selatan,,,Customer,18,8.58,15,383260,938604,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116C007,HCI,1/16/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,13,6.81,5,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250116C006,HCI,1/16/2025,CDELC,A8377ZY,Gowa,Sulawesi Selatan,,,Customer,16,7.69,13,247412,751556,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250116C199,HCI,1/16/2025,CDELC,DD8987RG,Maros,Sulawesi Selatan,,,Customer,5,7.49,3,4500,457378,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116C021,HCI,1/16/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,7,5.15,4,,464328,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250116C013,HCI,1/16/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,6,3.0,5,21500,484411,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250116C005,HCI,1/16/2025,CDELC,A8997ZD,Gowa,Sulawesi Selatan,,,Customer,21,9.33,15,,548678,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116C018,HCI,1/16/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Customer,4,8.56,4,5000,619178,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,NON REGULAR,,
250115C274,HCI,1/16/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,1,3.0,1,,409044,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,Dalam Kota,,1,REGULAR,,
250116C003,HCI,1/16/2025,CDELC,DD8987RG,Makassar,Sulawesi Selatan,,,Customer,17,8.7,17,300200,753078,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116C012,HCI,1/16/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Customer,16,8.13,10,400000,971578,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116C010,AHI,1/16/2025,CDELC,DD8165UE,Gowa,Sulawesi Selatan,,,Customer,26,8.88,23,20000,649378,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116C011,HCI,1/16/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,15,7.82,10,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250116C008,HCI,1/16/2025,CDELC,DD8336RV,Takalar,Sulawesi Selatan,,,Customer,21,7.78,16,,512878,,Takalar,CDE,Internal,Sulawesi SelatanTakalarCDE,DALAM KOTA,,1,REGULAR,,
250116C009,AHI,1/16/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,14,4.98,9,336000,846811,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250116C027,HCI,1/16/2025,CDELC,A8348VA,Maros,Sulawesi Selatan,,,Customer,20,8.0,6,,428528,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,1,REGULAR,,
250116C174,HCI,1/16/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,11,5.04,8,7000,513211,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250116C020,HCI,1/16/2025,CDELC,DD8986RG,Pangkep,Sulawesi Selatan,,,Customer,6,8.69,2,165000,720344,,Pangkep,CDE LONG CHASSIS,Internal,Sulawesi SelatanPangkepCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250116C022,HCI,1/16/2025,CDELC,DD8633RG,Gowa,Sulawesi Selatan,,,Customer,6,8.83,5,287436,842780,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250117T004,AHI,1/17/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Store,34,13.0,1,,438972,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250117T026,AHI,1/17/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Store,40,4.93,2,,314689,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C018,HCI,1/17/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,3,8.0,2,,229361,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250117D059,FBI,1/17/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,10,1.84,3,21500,235794,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250117D061,HCI,1/17/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,3,1.27,2,,214294,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,Dalam Kota,,1,REGULAR,,
250117C015,HCI,1/17/2025,CDELC,A8997ZD,Gowa,Sulawesi Selatan,,,Customer,49,8.79,5,20000,294339,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C025,HCI,1/17/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,9,8.0,2,,331439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250116D069,HCI,1/17/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Store,28,1.65,1,,221228,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250116D094,AHI,1/17/2025,CDELC,A8609ZF,Makassar,Sulawesi Selatan,,,Store,155,10.0,2,100936,497308,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250114D094,HCI,1/17/2025,CDELC,DD8212RV,Maros,Sulawesi Selatan,,,Store,8,6.83,4,,256439,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,1,REGULAR,,
250115D071,TGI,1/17/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,3,0.8,2,20000,234294,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250116C014,HCI,1/17/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,68,10.0,4,41000,421139,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C010,AHI,1/17/2025,CDELC,A8377ZY,Gowa,Sulawesi Selatan,,,Customer,20,6.69,16,44000,548144,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250117C254,HCI,1/17/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Customer,1,1.29,1,,396433,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,NON REGULAR,,
250117C012,HCI,1/17/2025,CDELC,A8997ZD,Maros,Sulawesi Selatan,,,Customer,4,3.16,4,38000,487544,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C009,AHI,1/17/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,15,6.66,12,,428311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250117C021,HCI,1/17/2025,CDELC,DD8705RM,Makassar,Sulawesi Selatan,,,Customer,6,9.82,3,53000,517328,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250117C003,HCI,1/17/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Customer,19,9.11,13,,555344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C022,HCI,1/17/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,10,4.85,9,26000,430566,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250117C226,HCI,1/17/2025,PICKUP,DD8772UF,Makassar,Sulawesi Selatan,,,Customer,2,2.07,3,15000,411433,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250117C020,HCI,1/17/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,3,7.51,3,,489894,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250117C006,HCI,1/17/2025,CDELC,DD8337RV,Gowa,Sulawesi Selatan,,,Customer,17,7.88,15,5000,436644,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250117C005,HCI,1/17/2025,CDELC,DD8212RV,Gowa,Sulawesi Selatan,,,Customer,19,8.0,14,242730,674374,,Gowa,CDE,Internal,Sulawesi SelatanGowaCDE,DALAM KOTA,,1,REGULAR,,
250117C011,HCI,1/17/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,19,8.54,9,,555344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C142,HCI,1/17/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,2,6.12,2,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250117C013,HCI,1/17/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,8,3.0,6,,462911,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250117C014,HCI,1/17/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,15,6.97,5,9000,440644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250117C007,HCI,1/17/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Customer,1,13.0,1,260000,838778,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,NON REGULAR,,
250117C218,AHI,1/17/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,9,2.47,10,0,428311,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250117C016,HCI,1/17/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,6,7.8,1,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250117C004,HCI,1/17/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,20,8.0,14,5000,515811,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250117C002,HCI,1/17/2025,CDELC,DD8705RM,Maros,Sulawesi Selatan,,,Customer,15,8.03,12,32000,496328,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250117C026,HCI,1/17/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,8,8.0,3,,404566,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250117C008,HCI,1/17/2025,CDELC,DD8987RG,Takalar,Sulawesi Selatan,,,Customer,17,9.49,12,16000,571344,,Takalar,CDE LONG CHASSIS,Internal,Sulawesi SelatanTakalarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250118D062,HCI,1/18/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Store,21,5.39,1,20000,247283,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250118C172,HCI,1/18/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,7,10.0,3,,241294,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250118C017,HCI,1/18/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,47,8.0,4,10000,266439,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250118C021,HCI,1/18/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,35,8.0,2,0,227283,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250117D012,HCI,1/18/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Store,15,3.0,1,20000,234294,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250117D013,HCI,1/18/2025,CDD,DD8283SY,Gowa,Sulawesi Selatan,,,Store,11,10.61,2,,289389,,Gowa,CDD,Internal,Sulawesi SelatanGowaCDD,Dalam Kota,,1,REGULAR,,
250117T005,AHI,1/18/2025,CDELC,DD8633RG,Makassar,Sulawesi Selatan,,,Store,38,10.0,4,,380139,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250116D096,AHI,1/18/2025,CDELC,DD8165UE,Gowa,Sulawesi Selatan,,,Store,36,10.0,1,,314689,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,Dalam Kota,,1,REGULAR,,
250117D014,HCI,1/18/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Store,32,12.81,1,20000,327089,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250118C012,AHI,1/18/2025,CDELC,A8377ZY,Maros,Sulawesi Selatan,,,Customer,14,6.85,9,,504144,,Maros,CDE,Internal,Sulawesi SelatanMarosCDE,DALAM KOTA,,1,REGULAR,,
250118C214,HCI,1/18/2025,PICKUP,DD8797SZ,Makassar,Sulawesi Selatan,,,Customer,4,2.37,4,44000,433500,,Makassar,MINI VAN BOX,Internal,Sulawesi SelatanMakassarMINI VAN BOX,DALAM KOTA,,1,REGULAR,,
250118C010,HCI,1/18/2025,CDELC,A8550VX,Makassar,Sulawesi Selatan,,,Customer,15,8.0,13,394840,901051,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250118C007,HCI,1/18/2025,CDELC,A8609ZF,Maros,Sulawesi Selatan,,,Customer,17,6.04,18,,571578,,Maros,CDE LONG CHASSIS,Internal,Sulawesi SelatanMarosCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250118C011,HCI,1/18/2025,CDELC,A8997ZD,Takalar,Sulawesi Selatan,,,Customer,21,8.44,18,372000,788500,,Takalar,CDE LONG CHASSIS,Internal,Sulawesi SelatanTakalarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250118C026,HCI,1/18/2025,CDELC,A8997ZD,Makassar,Sulawesi Selatan,,,Customer,6,9.4,4,39000,455500,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250118C016,HCI,1/18/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,7,3.0,7,7000,413661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250118C104,HCI,1/18/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,6,6.84,3,10500,442144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250118C032,HCI,1/18/2025,CDELC,DD8337RV,Makassar,Sulawesi Selatan,,,Customer,6,6.89,4,4500,436144,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250118C015,HCI,1/18/2025,CDELC,DD8212RV,Makassar,Sulawesi Selatan,,,Customer,17,8.0,12,32000,463644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250118C005,HCI,1/18/2025,CDELC,DD8634RG,Makassar,Sulawesi Selatan,,,Customer,27,8.92,22,21000,576344,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250118C014,HCI,1/18/2025,CDD,DD8632RG,Makassar,Sulawesi Selatan,,,Customer,30,11.02,16,,482294,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
250118C034,HCI,1/18/2025,CDELC,DD8165UE,Makassar,Sulawesi Selatan,,,Customer,8,9.01,5,365000,854894,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250118C006,HCI,1/18/2025,CDELC,DD8256RV,Makassar,Sulawesi Selatan,,,Customer,25,7.44,19,158000,668811,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250118C008,HCI,1/18/2025,CDELC,DD8213RV,Makassar,Sulawesi Selatan,,,Customer,20,5.95,17,5000,436644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,REGULAR,,
250118C028,HCI,1/18/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,4,8.0,4,384846,816490,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250118C101,HCI,1/18/2025,CDELC,DD8336RV,Makassar,Sulawesi Selatan,,,Customer,10,8.0,6,,431644,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250118C009,HCI,1/18/2025,CDELC,DD8987RG,Gowa,Sulawesi Selatan,,,Customer,23,9.37,18,263910,819254,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250118C013,AHI,1/18/2025,CDELC,DD8705RM,Gowa,Sulawesi Selatan,,,Customer,31,8.93,20,299000,877244,,Gowa,CDE LONG CHASSIS,Internal,Sulawesi SelatanGowaCDE LONG CHASSIS,DALAM KOTA,,1,REGULAR,,
250118C029,HCI,1/18/2025,CDELC,A8348VA,Makassar,Sulawesi Selatan,,,Customer,6,8.0,5,0,402489,,Makassar,CDE,Internal,Sulawesi SelatanMakassarCDE,DALAM KOTA,,1,NON REGULAR,,
250118C099,HCI,1/18/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,4,5.64,5,,452878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250118C027,HCI,1/18/2025,CDELC,DD8986RG,Makassar,Sulawesi Selatan,,,Customer,7,10.0,4,27000,479878,,Makassar,CDE LONG CHASSIS,Internal,Sulawesi SelatanMakassarCDE LONG CHASSIS,DALAM KOTA,,1,NON REGULAR,,
250117C258,HCI,1/18/2025,PICKUP,DD8199SJ,Makassar,Sulawesi Selatan,,,Customer,3,1.98,2,,406661,,Makassar,PICKUP,Internal,Sulawesi SelatanMakassarPICKUP,DALAM KOTA,,1,REGULAR,,
250118D080,TGI,1/18/2025,CDD,DD8283SY,Makassar,Sulawesi Selatan,,,Store,2,13.0,2,,289389,,Makassar,CDD,Internal,Sulawesi SelatanMakassarCDD,DALAM KOTA,,1,REGULAR,,
